"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" тенедан кылшаБ";"йижыр";"Башлык наденет";"рыжий";", ";"Коньки несет, звеня, А сам и";"З. Н. Гиппиус. Девочка  («Я претепло одета…») (1912)";"З. Н. Гиппиус";"1869";"Девочка  («Я претепло одета…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"14";"100";"Башлык наденет рыжий, Коньки несет, звеня, А сам и ростом ниже, Да и глупей меня.";"beb0d32be13531ef13295f895463fd6f:11:2"
" умыд В";"монелез";"В дыму";"зеленом";" ";"ивы…";"З. Н. Гиппиус. Крылатое  («В дыму зеленом ивы…») (1912)";"З. Н. Гиппиус";"1869";"Крылатое  («В дыму зеленом ивы…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"48";"И. А. Бунину В дыму зеленом ивы…";"3bf357377f66812e2eb5db05b3984f84:2:2"
" ― иилемаК";"ынделб";"Камелии ―";"бледны";". ";"";"З. Н. Гиппиус. Крылатое  («В дыму зеленом ивы…») (1912)";"З. Н. Гиппиус";"1869";"Крылатое  («В дыму зеленом ивы…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"48";"Камелии ― бледны. Нежданно торопливы Шаги чужой весны.";"3bf357377f66812e2eb5db05b3984f84:3:1"
" ёсв ― мяроз оП";"еенсарк";"По зорям ― всё";"краснее";" ";"Долинная река, Воздушней Пиренеи, Червонней облака.";"З. Н. Гиппиус. Крылатое  («В дыму зеленом ивы…») (1912)";"З. Н. Гиппиус";"1869";"Крылатое  («В дыму зеленом ивы…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"48";"По зорям ― всё краснее Долинная река, Воздушней Пиренеи, Червонней облака.";"3bf357377f66812e2eb5db05b3984f84:7:3"
" ,иенериП йеншудзоВ ,акер яаннилоД еенсарк ёсв";"йенновреЧ";"всё краснее Долинная река, Воздушней Пиренеи,";"Червонней";" ";"облака.";"З. Н. Гиппиус. Крылатое  («В дыму зеленом ивы…») (1912)";"З. Н. Гиппиус";"1869";"Крылатое  («В дыму зеленом ивы…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"48";"По зорям ― всё краснее Долинная река, Воздушней Пиренеи, Червонней облака.";"3bf357377f66812e2eb5db05b3984f84:7:8"
" ,отолоз каК ,хищярог себен ьдерс ,И";"ытлеж";"И, средь небес горящих, Как золото,";"желты";" ― ";"Людей, в зарю летящих, Певучие кресты.  Февраль 1912";"З. Н. Гиппиус. Крылатое  («В дыму зеленом ивы…») (1912)";"З. Н. Гиппиус";"1869";"Крылатое  («В дыму зеленом ивы…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"48";"И, средь небес горящих, Как золото, желты ― Людей, в зарю летящих, Певучие кресты.  Февраль 1912";"3bf357377f66812e2eb5db05b3984f84:8:6"
" йонсебен итсонзоргелсоп в каТ";"яантевЦ";"Так в послегрозности небесной";"Цветная";" ";"полоса ― одна.";"З. Н. Гиппиус. Любовь — одна  («Душе, единостью чудесной…») (1912)";"З. Н. Гиппиус";"1869";"Любовь — одна  («Душе, единостью чудесной…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"14";"108";"Так в послегрозности небесной Цветная полоса ― одна.";"856b3dd444c0d49aadbab1982817ff75:4:4"
" ынлоП ,икзин еынсебен ыдовс оН";"йобулог";"Но своды небесные низки, Полны";"голубой";" ";"простоты, А люди так жалобно близки";"З. Н. Гиппиус. Псалмопевцу  («О тайнах подземных и звездных…») (1912)";"З. Н. Гиппиус";"1869";"Псалмопевцу  («О тайнах подземных и звездных…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"135";"Но своды небесные низки, Полны голубой простоты, А люди так жалобно близки И так же одни, как и ты.";"04b6706992642fb5ff55d3c9232af950:5:5"
" юераз ,от-едг отЧ";"йондолох";"Что где-то, зарею";"холодной";", ";"Под петлей хрустит позвонок?";"З. Н. Гиппиус. Псалмопевцу  («О тайнах подземных и звездных…») (1912)";"З. Н. Гиппиус";"1869";"Псалмопевцу  («О тайнах подземных и звездных…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"135";"Что где-то, зарею холодной, Под петлей хрустит позвонок?";"04b6706992642fb5ff55d3c9232af950:10:3"
" даН юунтсоперк гежаз ил ыт еН";"йолеб";"Не ты ли зажег крепостную Над";"белой";" ";"рекою иглу?";"З. Н. Гиппиус. Псалмопевцу  («О тайнах подземных и звездных…») (1912)";"З. Н. Гиппиус";"1869";"Псалмопевцу  («О тайнах подземных и звездных…»)";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"135";"Не ты ли зажег крепостную Над белой рекою иглу?";"04b6706992642fb5ff55d3c9232af950:11:6"
